"observationDay","team","county","practiceFacilityCounty","stadiumCounty","positives","population"
2020-05-25,"ARI","Maricopa",TRUE,TRUE,102,4485414
2020-05-26,"ARI","Maricopa",TRUE,TRUE,69,4485414
2020-05-27,"ARI","Maricopa",TRUE,TRUE,179,4485414
2020-05-28,"ARI","Maricopa",TRUE,TRUE,269,4485414
2020-05-29,"ARI","Maricopa",TRUE,TRUE,216,4485414
2020-05-30,"ARI","Maricopa",TRUE,TRUE,410,4485414
2020-05-31,"ARI","Maricopa",TRUE,TRUE,293,4485414
2020-06-01,"ARI","Maricopa",TRUE,TRUE,122,4485414
2020-06-02,"ARI","Maricopa",TRUE,TRUE,599,4485414
2020-06-03,"ARI","Maricopa",TRUE,TRUE,532,4485414
2020-06-04,"ARI","Maricopa",TRUE,TRUE,161,4485414
2020-06-05,"ARI","Maricopa",TRUE,TRUE,862,4485414
2020-06-06,"ARI","Maricopa",TRUE,TRUE,670,4485414
2020-06-07,"ARI","Maricopa",TRUE,TRUE,737,4485414
2020-06-08,"ARI","Maricopa",TRUE,TRUE,505,4485414
2020-06-09,"ARI","Maricopa",TRUE,TRUE,371,4485414
2020-06-10,"ARI","Maricopa",TRUE,TRUE,908,4485414
2020-06-11,"ARI","Maricopa",TRUE,TRUE,866,4485414
2020-06-12,"ARI","Maricopa",TRUE,TRUE,875,4485414
2020-06-13,"ARI","Maricopa",TRUE,TRUE,768,4485414
2020-06-14,"ARI","Maricopa",TRUE,TRUE,901,4485414
2020-06-15,"ARI","Maricopa",TRUE,TRUE,680,4485414
2020-06-16,"ARI","Maricopa",TRUE,TRUE,1403,4485414
2020-06-17,"ARI","Maricopa",TRUE,TRUE,1497,4485414
2020-06-18,"ARI","Maricopa",TRUE,TRUE,1618,4485414
2020-06-19,"ARI","Maricopa",TRUE,TRUE,2109,4485414
2020-06-20,"ARI","Maricopa",TRUE,TRUE,2304,4485414
2020-06-21,"ARI","Maricopa",TRUE,TRUE,1833,4485414
2020-06-22,"ARI","Maricopa",TRUE,TRUE,1514,4485414
2020-06-23,"ARI","Maricopa",TRUE,TRUE,2233,4485414
2020-06-24,"ARI","Maricopa",TRUE,TRUE,1110,4485414
2020-06-25,"ARI","Maricopa",TRUE,TRUE,2142,4485414
2020-06-26,"ARI","Maricopa",TRUE,TRUE,2491,4485414
2020-06-27,"ARI","Maricopa",TRUE,TRUE,2748,4485414
2020-06-28,"ARI","Maricopa",TRUE,TRUE,2588,4485414
2020-06-29,"ARI","Maricopa",TRUE,TRUE,216,4485414
2020-06-30,"ARI","Maricopa",TRUE,TRUE,3532,4485414
2020-07-01,"ARI","Maricopa",TRUE,TRUE,3556,4485414
2020-07-02,"ARI","Maricopa",TRUE,TRUE,2491,4485414
2020-07-03,"ARI","Maricopa",TRUE,TRUE,3172,4485414
2020-07-04,"ARI","Maricopa",TRUE,TRUE,1900,4485414
2020-07-05,"ARI","Maricopa",TRUE,TRUE,2467,4485414
2020-07-06,"ARI","Maricopa",TRUE,TRUE,2619,4485414
2020-07-07,"ARI","Maricopa",TRUE,TRUE,2628,4485414
2020-07-08,"ARI","Maricopa",TRUE,TRUE,2585,4485414
2020-07-09,"ARI","Maricopa",TRUE,TRUE,3037,4485414
2020-07-10,"ARI","Maricopa",TRUE,TRUE,3163,4485414
2020-07-11,"ARI","Maricopa",TRUE,TRUE,2153,4485414
2020-07-12,"ARI","Maricopa",TRUE,TRUE,1665,4485414
2020-07-13,"ARI","Maricopa",TRUE,TRUE,1070,4485414
2020-07-14,"ARI","Maricopa",TRUE,TRUE,3017,4485414
2020-07-15,"ARI","Maricopa",TRUE,TRUE,2250,4485414
2020-07-16,"ARI","Maricopa",TRUE,TRUE,2471,4485414
2020-07-17,"ARI","Maricopa",TRUE,TRUE,2909,4485414
2020-07-18,"ARI","Maricopa",TRUE,TRUE,2007,4485414
2020-07-19,"ARI","Maricopa",TRUE,TRUE,1601,4485414
2020-07-20,"ARI","Maricopa",TRUE,TRUE,1240,4485414
2020-07-21,"ARI","Maricopa",TRUE,TRUE,2277,4485414
2020-07-22,"ARI","Maricopa",TRUE,TRUE,1555,4485414
2020-07-23,"ARI","Maricopa",TRUE,TRUE,1704,4485414
2020-07-24,"ARI","Maricopa",TRUE,TRUE,2366,4485414
2020-07-25,"ARI","Maricopa",TRUE,TRUE,2678,4485414
2020-07-26,"ARI","Maricopa",TRUE,TRUE,1386,4485414
2020-07-27,"ARI","Maricopa",TRUE,TRUE,1311,4485414
2020-07-28,"ARI","Maricopa",TRUE,TRUE,1458,4485414
2020-07-29,"ARI","Maricopa",TRUE,TRUE,1702,4485414
2020-07-30,"ARI","Maricopa",TRUE,TRUE,1704,4485414
2020-07-31,"ARI","Maricopa",TRUE,TRUE,2441,4485414
2020-08-01,"ARI","Maricopa",TRUE,TRUE,2002,4485414
2020-08-02,"ARI","Maricopa",TRUE,TRUE,984,4485414
2020-08-03,"ARI","Maricopa",TRUE,TRUE,681,4485414
2020-08-04,"ARI","Maricopa",TRUE,TRUE,829,4485414
2020-08-05,"ARI","Maricopa",TRUE,TRUE,1293,4485414
2020-08-06,"ARI","Maricopa",TRUE,TRUE,940,4485414
2020-08-07,"ARI","Maricopa",TRUE,TRUE,902,4485414
2020-08-08,"ARI","Maricopa",TRUE,TRUE,621,4485414
2020-08-09,"ARI","Maricopa",TRUE,TRUE,508,4485414
2020-08-10,"ARI","Maricopa",TRUE,TRUE,318,4485414
2020-08-11,"ARI","Maricopa",TRUE,TRUE,420,4485414
2020-08-12,"ARI","Maricopa",TRUE,TRUE,397,4485414
2020-08-13,"ARI","Maricopa",TRUE,TRUE,580,4485414
2020-08-14,"ARI","Maricopa",TRUE,TRUE,584,4485414
2020-08-15,"ARI","Maricopa",TRUE,TRUE,513,4485414
2020-08-16,"ARI","Maricopa",TRUE,TRUE,520,4485414
2020-08-17,"ARI","Maricopa",TRUE,TRUE,177,4485414
2020-08-18,"ARI","Maricopa",TRUE,TRUE,396,4485414
2020-08-19,"ARI","Maricopa",TRUE,TRUE,426,4485414
2020-08-20,"ARI","Maricopa",TRUE,TRUE,416,4485414
2020-08-21,"ARI","Maricopa",TRUE,TRUE,366,4485414
2020-08-22,"ARI","Maricopa",TRUE,TRUE,519,4485414
2020-08-23,"ARI","Maricopa",TRUE,TRUE,102,4485414
2020-08-24,"ARI","Maricopa",TRUE,TRUE,175,4485414
2020-08-25,"ARI","Maricopa",TRUE,TRUE,328,4485414
2020-08-26,"ARI","Maricopa",TRUE,TRUE,144,4485414
2020-08-27,"ARI","Maricopa",TRUE,TRUE,270,4485414
2020-08-28,"ARI","Maricopa",TRUE,TRUE,282,4485414
2020-08-29,"ARI","Maricopa",TRUE,TRUE,403,4485414
2020-08-30,"ARI","Maricopa",TRUE,TRUE,252,4485414
2020-08-31,"ARI","Maricopa",TRUE,TRUE,87,4485414
2020-09-01,"ARI","Maricopa",TRUE,TRUE,276,4485414
2020-09-02,"ARI","Maricopa",TRUE,TRUE,342,4485414
2020-09-03,"ARI","Maricopa",TRUE,TRUE,763,4485414
2020-09-04,"ARI","Maricopa",TRUE,TRUE,386,4485414
2020-09-05,"ARI","Maricopa",TRUE,TRUE,361,4485414
2020-09-06,"ARI","Maricopa",TRUE,TRUE,108,4485414
2020-09-07,"ARI","Maricopa",TRUE,TRUE,40,4485414
2020-09-08,"ARI","Maricopa",TRUE,TRUE,36,4485414
2020-09-09,"ARI","Maricopa",TRUE,TRUE,284,4485414
2020-09-10,"ARI","Maricopa",TRUE,TRUE,247,4485414
2020-09-11,"ARI","Maricopa",TRUE,TRUE,316,4485414
2020-09-12,"ARI","Maricopa",TRUE,TRUE,405,4485414
2020-09-13,"ARI","Maricopa",TRUE,TRUE,215,4485414
2020-09-14,"ARI","Maricopa",TRUE,TRUE,82,4485414
2020-09-15,"ARI","Maricopa",TRUE,TRUE,281,4485414
2020-09-16,"ARI","Maricopa",TRUE,TRUE,281,4485414
2020-09-17,"ARI","Maricopa",TRUE,TRUE,900,4485414
2020-09-18,"ARI","Maricopa",TRUE,TRUE,912,4485414
2020-09-19,"ARI","Maricopa",TRUE,TRUE,0,4485414
2020-09-20,"ARI","Maricopa",TRUE,TRUE,270,4485414
2020-09-21,"ARI","Maricopa",TRUE,TRUE,150,4485414
2020-09-22,"ARI","Maricopa",TRUE,TRUE,308,4485414
2020-09-23,"ARI","Maricopa",TRUE,TRUE,95,4485414
2020-09-24,"ARI","Maricopa",TRUE,TRUE,175,4485414
2020-09-25,"ARI","Maricopa",TRUE,TRUE,169,4485414
2020-09-26,"ARI","Maricopa",TRUE,TRUE,210,4485414
2020-09-27,"ARI","Maricopa",TRUE,TRUE,248,4485414
2020-09-28,"ARI","Maricopa",TRUE,TRUE,166,4485414
2020-09-29,"ARI","Maricopa",TRUE,TRUE,361,4485414
2020-09-30,"ARI","Maricopa",TRUE,TRUE,118,4485414
2020-10-01,"ARI","Maricopa",TRUE,TRUE,431,4485414
2020-10-02,"ARI","Maricopa",TRUE,TRUE,279,4485414
2020-10-03,"ARI","Maricopa",TRUE,TRUE,402,4485414
2020-10-04,"ARI","Maricopa",TRUE,TRUE,215,4485414
2020-10-05,"ARI","Maricopa",TRUE,TRUE,228,4485414
2020-10-06,"ARI","Maricopa",TRUE,TRUE,506,4485414
2020-10-07,"ARI","Maricopa",TRUE,TRUE,425,4485414
2020-10-08,"ARI","Maricopa",TRUE,TRUE,525,4485414
2020-10-09,"ARI","Maricopa",TRUE,TRUE,431,4485414
2020-10-10,"ARI","Maricopa",TRUE,TRUE,549,4485414
2020-10-11,"ARI","Maricopa",TRUE,TRUE,431,4485414
2020-10-12,"ARI","Maricopa",TRUE,TRUE,296,4485414
2020-10-13,"ARI","Maricopa",TRUE,TRUE,436,4485414
2020-10-14,"ARI","Maricopa",TRUE,TRUE,541,4485414
2020-10-15,"ARI","Maricopa",TRUE,TRUE,601,4485414
2020-10-16,"ARI","Maricopa",TRUE,TRUE,460,4485414
2020-10-17,"ARI","Maricopa",TRUE,TRUE,590,4485414
2020-10-18,"ARI","Maricopa",TRUE,TRUE,518,4485414
2020-10-19,"ARI","Maricopa",TRUE,TRUE,560,4485414
2020-10-20,"ARI","Maricopa",TRUE,TRUE,601,4485414
2020-10-21,"ARI","Maricopa",TRUE,TRUE,646,4485414
2020-10-22,"ARI","Maricopa",TRUE,TRUE,574,4485414
2020-10-23,"ARI","Maricopa",TRUE,TRUE,594,4485414
2020-10-24,"ARI","Maricopa",TRUE,TRUE,587,4485414
2020-10-25,"ARI","Maricopa",TRUE,TRUE,932,4485414
2020-10-26,"ARI","Maricopa",TRUE,TRUE,688,4485414
2020-10-27,"ARI","Maricopa",TRUE,TRUE,556,4485414
2020-10-28,"ARI","Maricopa",TRUE,TRUE,527,4485414
2020-10-29,"ARI","Maricopa",TRUE,TRUE,751,4485414
2020-10-30,"ARI","Maricopa",TRUE,TRUE,992,4485414
2020-10-31,"ARI","Maricopa",TRUE,TRUE,1037,4485414
2020-11-01,"ARI","Maricopa",TRUE,TRUE,1016,4485414
2020-11-02,"ARI","Maricopa",TRUE,TRUE,483,4485414
2020-11-03,"ARI","Maricopa",TRUE,TRUE,890,4485414
2020-11-04,"ARI","Maricopa",TRUE,TRUE,571,4485414
2020-11-05,"ARI","Maricopa",TRUE,TRUE,1233,4485414
2020-11-06,"ARI","Maricopa",TRUE,TRUE,1397,4485414
2020-11-07,"ARI","Maricopa",TRUE,TRUE,1347,4485414
2020-11-08,"ARI","Maricopa",TRUE,TRUE,1178,4485414
2020-11-09,"ARI","Maricopa",TRUE,TRUE,1027,4485414
2020-11-10,"ARI","Maricopa",TRUE,TRUE,1402,4485414
2020-11-11,"ARI","Maricopa",TRUE,TRUE,898,4485414
2020-11-12,"ARI","Maricopa",TRUE,TRUE,635,4485414
2020-11-13,"ARI","Maricopa",TRUE,TRUE,2930,4485414
2020-11-14,"ARI","Maricopa",TRUE,TRUE,1526,4485414
2020-11-15,"ARI","Maricopa",TRUE,TRUE,985,4485414
2020-11-16,"ARI","Maricopa",TRUE,TRUE,787,4485414
2020-11-17,"ARI","Maricopa",TRUE,TRUE,2900,4485414
2020-11-18,"ARI","Maricopa",TRUE,TRUE,1950,4485414
2020-11-19,"ARI","Maricopa",TRUE,TRUE,2613,4485414
2020-11-20,"ARI","Maricopa",TRUE,TRUE,2031,4485414
2020-11-21,"ARI","Maricopa",TRUE,TRUE,2727,4485414
2020-11-22,"ARI","Maricopa",TRUE,TRUE,776,4485414
2020-11-23,"ARI","Maricopa",TRUE,TRUE,2188,4485414
2020-11-24,"ARI","Maricopa",TRUE,TRUE,3122,4485414
2020-11-25,"ARI","Maricopa",TRUE,TRUE,2203,4485414
2020-11-26,"ARI","Maricopa",TRUE,TRUE,1242,4485414
2020-11-27,"ARI","Maricopa",TRUE,TRUE,2518,4485414
2020-11-28,"ARI","Maricopa",TRUE,TRUE,2323,4485414
2020-11-29,"ARI","Maricopa",TRUE,TRUE,1669,4485414
2020-11-30,"ARI","Maricopa",TRUE,TRUE,326,4485414
2020-12-01,"ARI","Maricopa",TRUE,TRUE,8330,4485414
2020-12-02,"ARI","Maricopa",TRUE,TRUE,3123,4485414
2020-12-03,"ARI","Maricopa",TRUE,TRUE,3288,4485414
2020-12-04,"ARI","Maricopa",TRUE,TRUE,4525,4485414
2020-12-05,"ARI","Maricopa",TRUE,TRUE,3127,4485414
2020-12-06,"ARI","Maricopa",TRUE,TRUE,261,4485414
2020-12-07,"ARI","Maricopa",TRUE,TRUE,174,4485414
2020-12-08,"ARI","Maricopa",TRUE,TRUE,9701,4485414
2020-12-09,"ARI","Maricopa",TRUE,TRUE,2730,4485414
2020-12-10,"ARI","Maricopa",TRUE,TRUE,3314,4485414
2020-12-11,"ARI","Maricopa",TRUE,TRUE,4674,4485414
2020-12-12,"ARI","Maricopa",TRUE,TRUE,4440,4485414
2020-12-13,"ARI","Maricopa",TRUE,TRUE,341,4485414
2020-12-14,"ARI","Maricopa",TRUE,TRUE,6975,4485414
2020-12-15,"ARI","Maricopa",TRUE,TRUE,4944,4485414
2020-12-16,"ARI","Maricopa",TRUE,TRUE,2381,4485414
2020-12-17,"ARI","Maricopa",TRUE,TRUE,4946,4485414
2020-12-18,"ARI","Maricopa",TRUE,TRUE,2280,4485414
2020-12-19,"ARI","Maricopa",TRUE,TRUE,4424,4485414
2020-12-20,"ARI","Maricopa",TRUE,TRUE,249,4485414
2020-12-21,"ARI","Maricopa",TRUE,TRUE,4577,4485414
2020-12-22,"ARI","Maricopa",TRUE,TRUE,6088,4485414
2020-12-23,"ARI","Maricopa",TRUE,TRUE,3079,4485414
2020-12-24,"ARI","Maricopa",TRUE,TRUE,4670,4485414
2020-12-25,"ARI","Maricopa",TRUE,TRUE,757,4485414
2020-12-26,"ARI","Maricopa",TRUE,TRUE,3803,4485414
2020-12-27,"ARI","Maricopa",TRUE,TRUE,0,4485414
2020-12-28,"ARI","Maricopa",TRUE,TRUE,6878,4485414
2020-12-29,"ARI","Maricopa",TRUE,TRUE,4569,4485414
2020-12-30,"ARI","Maricopa",TRUE,TRUE,2962,4485414
2020-12-31,"ARI","Maricopa",TRUE,TRUE,5181,4485414
2021-01-01,"ARI","Maricopa",TRUE,TRUE,2955,4485414
2021-01-02,"ARI","Maricopa",TRUE,TRUE,5829,4485414
2021-01-03,"ARI","Maricopa",TRUE,TRUE,11761,4485414
2021-01-04,"ARI","Maricopa",TRUE,TRUE,3189,4485414
2021-01-05,"ARI","Maricopa",TRUE,TRUE,7665,4485414
2021-01-06,"ARI","Maricopa",TRUE,TRUE,4648,4485414
2021-01-07,"ARI","Maricopa",TRUE,TRUE,5570,4485414
2021-01-08,"ARI","Maricopa",TRUE,TRUE,9331,4485414
2021-01-09,"ARI","Maricopa",TRUE,TRUE,5815,4485414
2021-01-10,"ARI","Maricopa",TRUE,TRUE,3197,4485414
2021-01-11,"ARI","Maricopa",TRUE,TRUE,6109,4485414
2021-01-12,"ARI","Maricopa",TRUE,TRUE,7629,4485414
2021-01-13,"ARI","Maricopa",TRUE,TRUE,2673,4485414
2021-01-14,"ARI","Maricopa",TRUE,TRUE,7406,4485414
2021-01-15,"ARI","Maricopa",TRUE,TRUE,5477,4485414
2021-01-16,"ARI","Maricopa",TRUE,TRUE,4777,4485414
2021-01-17,"ARI","Maricopa",TRUE,TRUE,1359,4485414
2021-01-18,"ARI","Maricopa",TRUE,TRUE,3712,4485414
2021-01-19,"ARI","Maricopa",TRUE,TRUE,4293,4485414
2021-01-20,"ARI","Maricopa",TRUE,TRUE,5647,4485414
2021-01-21,"ARI","Maricopa",TRUE,TRUE,6001,4485414
2021-01-22,"ARI","Maricopa",TRUE,TRUE,4287,4485414
2021-01-23,"ARI","Maricopa",TRUE,TRUE,4873,4485414
2021-01-24,"ARI","Maricopa",TRUE,TRUE,2510,4485414
2021-01-25,"ARI","Maricopa",TRUE,TRUE,3763,4485414
2021-01-26,"ARI","Maricopa",TRUE,TRUE,4630,4485414
2021-01-27,"ARI","Maricopa",TRUE,TRUE,3725,4485414
2021-01-28,"ARI","Maricopa",TRUE,TRUE,3729,4485414
2021-01-29,"ARI","Maricopa",TRUE,TRUE,3081,4485414
2021-01-30,"ARI","Maricopa",TRUE,TRUE,3596,4485414
2021-01-31,"ARI","Maricopa",TRUE,TRUE,1074,4485414
2021-02-01,"ARI","Maricopa",TRUE,TRUE,2501,4485414
2021-02-02,"ARI","Maricopa",TRUE,TRUE,2836,4485414
2020-03-06,"ARI","Pinal",FALSE,FALSE,1,462789
2020-03-07,"ARI","Pinal",FALSE,FALSE,2,462789
2020-03-08,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-09,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-10,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-11,"ARI","Pinal",FALSE,FALSE,2,462789
2020-03-12,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-13,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-14,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-15,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-16,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-17,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-18,"ARI","Pinal",FALSE,FALSE,3,462789
2020-03-19,"ARI","Pinal",FALSE,FALSE,2,462789
2020-03-20,"ARI","Pinal",FALSE,FALSE,0,462789
2020-03-21,"ARI","Pinal",FALSE,FALSE,4,462789
2020-03-22,"ARI","Pinal",FALSE,FALSE,2,462789
2020-03-23,"ARI","Pinal",FALSE,FALSE,1,462789
2020-03-24,"ARI","Pinal",FALSE,FALSE,5,462789
2020-03-25,"ARI","Pinal",FALSE,FALSE,1,462789
2020-03-26,"ARI","Pinal",FALSE,FALSE,12,462789
2020-03-27,"ARI","Pinal",FALSE,FALSE,1,462789
2020-03-28,"ARI","Pinal",FALSE,FALSE,5,462789
2020-03-29,"ARI","Pinal",FALSE,FALSE,10,462789
2020-03-30,"ARI","Pinal",FALSE,FALSE,13,462789
2020-03-31,"ARI","Pinal",FALSE,FALSE,0,462789
2020-04-01,"ARI","Pinal",FALSE,FALSE,3,462789
2020-04-02,"ARI","Pinal",FALSE,FALSE,4,462789
2020-04-03,"ARI","Pinal",FALSE,FALSE,8,462789
2020-04-04,"ARI","Pinal",FALSE,FALSE,12,462789
2020-04-05,"ARI","Pinal",FALSE,FALSE,14,462789
2020-04-06,"ARI","Pinal",FALSE,FALSE,4,462789
2020-04-07,"ARI","Pinal",FALSE,FALSE,13,462789
2020-04-08,"ARI","Pinal",FALSE,FALSE,4,462789
2020-04-09,"ARI","Pinal",FALSE,FALSE,13,462789
2020-04-10,"ARI","Pinal",FALSE,FALSE,1,462789
2020-04-11,"ARI","Pinal",FALSE,FALSE,8,462789
2020-04-12,"ARI","Pinal",FALSE,FALSE,17,462789
2020-04-13,"ARI","Pinal",FALSE,FALSE,5,462789
2020-04-14,"ARI","Pinal",FALSE,FALSE,7,462789
2020-04-15,"ARI","Pinal",FALSE,FALSE,7,462789
2020-04-16,"ARI","Pinal",FALSE,FALSE,15,462789
2020-04-17,"ARI","Pinal",FALSE,FALSE,15,462789
2020-04-18,"ARI","Pinal",FALSE,FALSE,23,462789
2020-04-19,"ARI","Pinal",FALSE,FALSE,12,462789
2020-04-20,"ARI","Pinal",FALSE,FALSE,9,462789
2020-04-21,"ARI","Pinal",FALSE,FALSE,12,462789
2020-04-22,"ARI","Pinal",FALSE,FALSE,15,462789
2020-04-23,"ARI","Pinal",FALSE,FALSE,20,462789
2020-04-24,"ARI","Pinal",FALSE,FALSE,14,462789
2020-04-25,"ARI","Pinal",FALSE,FALSE,15,462789
2020-04-26,"ARI","Pinal",FALSE,FALSE,10,462789
2020-04-27,"ARI","Pinal",FALSE,FALSE,17,462789
2020-04-28,"ARI","Pinal",FALSE,FALSE,6,462789
2020-04-29,"ARI","Pinal",FALSE,FALSE,22,462789
2020-04-30,"ARI","Pinal",FALSE,FALSE,10,462789
2020-05-01,"ARI","Pinal",FALSE,FALSE,20,462789
2020-05-02,"ARI","Pinal",FALSE,FALSE,18,462789
2020-05-03,"ARI","Pinal",FALSE,FALSE,21,462789
2020-05-04,"ARI","Pinal",FALSE,FALSE,12,462789
2020-05-05,"ARI","Pinal",FALSE,FALSE,10,462789
2020-05-06,"ARI","Pinal",FALSE,FALSE,19,462789
2020-05-07,"ARI","Pinal",FALSE,FALSE,33,462789
2020-05-08,"ARI","Pinal",FALSE,FALSE,36,462789
2020-05-09,"ARI","Pinal",FALSE,FALSE,19,462789
2020-05-10,"ARI","Pinal",FALSE,FALSE,15,462789
2020-05-11,"ARI","Pinal",FALSE,FALSE,20,462789
2020-05-12,"ARI","Pinal",FALSE,FALSE,16,462789
2020-05-13,"ARI","Pinal",FALSE,FALSE,7,462789
2020-05-14,"ARI","Pinal",FALSE,FALSE,7,462789
2020-05-15,"ARI","Pinal",FALSE,FALSE,20,462789
2020-05-16,"ARI","Pinal",FALSE,FALSE,8,462789
2020-05-17,"ARI","Pinal",FALSE,FALSE,15,462789
2020-05-18,"ARI","Pinal",FALSE,FALSE,9,462789
2020-05-19,"ARI","Pinal",FALSE,FALSE,18,462789
2020-05-20,"ARI","Pinal",FALSE,FALSE,4,462789
2020-05-21,"ARI","Pinal",FALSE,FALSE,8,462789
2020-05-22,"ARI","Pinal",FALSE,FALSE,17,462789
2020-05-23,"ARI","Pinal",FALSE,FALSE,2,462789
2020-05-24,"ARI","Pinal",FALSE,FALSE,4,462789
2020-05-25,"ARI","Pinal",FALSE,FALSE,9,462789
2020-05-26,"ARI","Pinal",FALSE,FALSE,2,462789
2020-05-27,"ARI","Pinal",FALSE,FALSE,11,462789
2020-05-28,"ARI","Pinal",FALSE,FALSE,11,462789
2020-05-29,"ARI","Pinal",FALSE,FALSE,26,462789
2020-05-30,"ARI","Pinal",FALSE,FALSE,23,462789
2020-05-31,"ARI","Pinal",FALSE,FALSE,26,462789
2020-06-01,"ARI","Pinal",FALSE,FALSE,2,462789
2020-06-02,"ARI","Pinal",FALSE,FALSE,44,462789
2020-06-03,"ARI","Pinal",FALSE,FALSE,31,462789
2020-06-04,"ARI","Pinal",FALSE,FALSE,8,462789
2020-06-05,"ARI","Pinal",FALSE,FALSE,70,462789
2020-06-06,"ARI","Pinal",FALSE,FALSE,49,462789
2020-06-07,"ARI","Pinal",FALSE,FALSE,45,462789
2020-06-08,"ARI","Pinal",FALSE,FALSE,15,462789
2020-06-09,"ARI","Pinal",FALSE,FALSE,37,462789
2020-06-10,"ARI","Pinal",FALSE,FALSE,45,462789
2020-06-11,"ARI","Pinal",FALSE,FALSE,72,462789
2020-06-12,"ARI","Pinal",FALSE,FALSE,82,462789
2020-06-13,"ARI","Pinal",FALSE,FALSE,137,462789
2020-06-14,"ARI","Pinal",FALSE,FALSE,0,462789
2020-06-15,"ARI","Pinal",FALSE,FALSE,68,462789
2020-06-16,"ARI","Pinal",FALSE,FALSE,159,462789
2020-06-17,"ARI","Pinal",FALSE,FALSE,66,462789
2020-06-18,"ARI","Pinal",FALSE,FALSE,95,462789
2020-06-19,"ARI","Pinal",FALSE,FALSE,242,462789
2020-06-20,"ARI","Pinal",FALSE,FALSE,41,462789
2020-06-21,"ARI","Pinal",FALSE,FALSE,186,462789
2020-06-22,"ARI","Pinal",FALSE,FALSE,102,462789
2020-06-23,"ARI","Pinal",FALSE,FALSE,245,462789
2020-06-24,"ARI","Pinal",FALSE,FALSE,74,462789
2020-06-25,"ARI","Pinal",FALSE,FALSE,134,462789
2020-06-26,"ARI","Pinal",FALSE,FALSE,123,462789
2020-06-27,"ARI","Pinal",FALSE,FALSE,119,462789
2020-06-28,"ARI","Pinal",FALSE,FALSE,196,462789
2020-06-29,"ARI","Pinal",FALSE,FALSE,32,462789
2020-06-30,"ARI","Pinal",FALSE,FALSE,192,462789
2020-07-01,"ARI","Pinal",FALSE,FALSE,203,462789
2020-07-02,"ARI","Pinal",FALSE,FALSE,131,462789
2020-07-03,"ARI","Pinal",FALSE,FALSE,231,462789
2020-07-04,"ARI","Pinal",FALSE,FALSE,98,462789
2020-07-05,"ARI","Pinal",FALSE,FALSE,154,462789
2020-07-06,"ARI","Pinal",FALSE,FALSE,209,462789
2020-07-07,"ARI","Pinal",FALSE,FALSE,192,462789
2020-07-08,"ARI","Pinal",FALSE,FALSE,167,462789
2020-07-09,"ARI","Pinal",FALSE,FALSE,197,462789
2020-07-10,"ARI","Pinal",FALSE,FALSE,176,462789
2020-07-11,"ARI","Pinal",FALSE,FALSE,181,462789
2020-07-12,"ARI","Pinal",FALSE,FALSE,101,462789
2020-07-13,"ARI","Pinal",FALSE,FALSE,13,462789
2020-07-14,"ARI","Pinal",FALSE,FALSE,318,462789
2020-07-15,"ARI","Pinal",FALSE,FALSE,173,462789
2020-07-16,"ARI","Pinal",FALSE,FALSE,125,462789
2020-07-17,"ARI","Pinal",FALSE,FALSE,177,462789
2020-07-18,"ARI","Pinal",FALSE,FALSE,116,462789
2020-07-19,"ARI","Pinal",FALSE,FALSE,118,462789
2020-07-20,"ARI","Pinal",FALSE,FALSE,0,462789
2020-07-21,"ARI","Pinal",FALSE,FALSE,223,462789
2020-07-22,"ARI","Pinal",FALSE,FALSE,36,462789
2020-07-23,"ARI","Pinal",FALSE,FALSE,64,462789
2020-07-24,"ARI","Pinal",FALSE,FALSE,240,462789
2020-07-25,"ARI","Pinal",FALSE,FALSE,164,462789
2020-07-26,"ARI","Pinal",FALSE,FALSE,90,462789
2020-07-27,"ARI","Pinal",FALSE,FALSE,93,462789
2020-07-28,"ARI","Pinal",FALSE,FALSE,94,462789
2020-07-29,"ARI","Pinal",FALSE,FALSE,65,462789
2020-07-30,"ARI","Pinal",FALSE,FALSE,155,462789
2020-07-31,"ARI","Pinal",FALSE,FALSE,115,462789
2020-08-01,"ARI","Pinal",FALSE,FALSE,163,462789
2020-08-02,"ARI","Pinal",FALSE,FALSE,74,462789
2020-08-03,"ARI","Pinal",FALSE,FALSE,74,462789
2020-08-04,"ARI","Pinal",FALSE,FALSE,3,462789
2020-08-05,"ARI","Pinal",FALSE,FALSE,0,462789
2020-08-06,"ARI","Pinal",FALSE,FALSE,26,462789
2020-08-07,"ARI","Pinal",FALSE,FALSE,4,462789
2020-08-08,"ARI","Pinal",FALSE,FALSE,29,462789
2020-08-09,"ARI","Pinal",FALSE,FALSE,22,462789
2020-08-10,"ARI","Pinal",FALSE,FALSE,0,462789
2020-08-11,"ARI","Pinal",FALSE,FALSE,131,462789
2020-08-12,"ARI","Pinal",FALSE,FALSE,46,462789
2020-08-13,"ARI","Pinal",FALSE,FALSE,61,462789
2020-08-14,"ARI","Pinal",FALSE,FALSE,49,462789
